,Inputs,Directions,Energy
3507,HHPPHH,SRLFRF,0
3508,HHPPHH,SRLFLR,0
3509,HHPPHH,SRLFLL,1
3510,HHPPHH,SRLFLF,0
3511,HHPPHH,SRLFFR,0
3512,HHPPHH,SRLFFL,0
3513,HHPPHH,SRLFFF,0
3514,HHPPHH,SRFRRL,1
3515,HHPPHH,SRFRRF,2
3516,HHPPHH,SRFRLR,0
3517,HHPPHH,SRFRLL,0
3518,HHPPHH,SRFRLF,0
3519,HHPPHH,SRFRFR,0
3520,HHPPHH,SRFRFL,0
3521,HHPPHH,SRFRFF,0
3522,HHPPHH,SRFLRR,0
3523,HHPPHH,SRFLRL,0
3524,HHPPHH,SRFLRF,0
3525,HHPPHH,SRFLLR,1
3526,HHPPHH,SRFLLF,2
3527,HHPPHH,SRFLFR,0
3528,HHPPHH,SRFLFL,0
3529,HHPPHH,SRFLFF,0
3530,HHPPHH,SRFFRR,0
3531,HHPPHH,SRFFRL,0
3532,HHPPHH,SRFFRF,0
3533,HHPPHH,SRFFLR,0
3534,HHPPHH,SRFFLL,0
3535,HHPPHH,SRFFLF,0
3536,HHPPHH,SRFFFR,0
3537,HHPPHH,SRFFFL,0
3538,HHPPHH,SRFFFF,0
3539,HHPPHH,SLRRLR,0
3540,HHPPHH,SLRRLL,0
3541,HHPPHH,SLRRLF,0
3542,HHPPHH,SLRRFR,1
3543,HHPPHH,SLRRFL,0
3544,HHPPHH,SLRRFF,0
3545,HHPPHH,SLRLRR,0
3546,HHPPHH,SLRLRL,0
3547,HHPPHH,SLRLRF,0
3548,HHPPHH,SLRLLR,1
3549,HHPPHH,SLRLLF,1
3550,HHPPHH,SLRLFR,0
3551,HHPPHH,SLRLFL,0
3552,HHPPHH,SLRLFF,0
3553,HHPPHH,SLRFRR,1
3554,HHPPHH,SLRFRL,0
3555,HHPPHH,SLRFRF,0
3556,HHPPHH,SLRFLR,0
3557,HHPPHH,SLRFLL,0
3558,HHPPHH,SLRFLF,0
3559,HHPPHH,SLRFFR,0
3560,HHPPHH,SLRFFL,0
3561,HHPPHH,SLRFFF,0
3562,HHPPHH,SLLRRL,1
3563,HHPPHH,SLLRRF,1
3564,HHPPHH,SLLRLR,0
3565,HHPPHH,SLLRLL,0
3566,HHPPHH,SLLRLF,0
3567,HHPPHH,SLLRFR,0
3568,HHPPHH,SLLRFL,0
3569,HHPPHH,SLLRFF,0
3570,HHPPHH,SLLLRR,0
3571,HHPPHH,SLLLRL,0
3572,HHPPHH,SLLLRF,0
3573,HHPPHH,SLLLFR,0
3574,HHPPHH,SLLLFL,1
3575,HHPPHH,SLLLFF,0
3576,HHPPHH,SLLFRR,0
3577,HHPPHH,SLLFRL,0
3578,HHPPHH,SLLFRF,0
3579,HHPPHH,SLLFLR,0
3580,HHPPHH,SLLFLL,1
3581,HHPPHH,SLLFLF,0
3582,HHPPHH,SLLFFR,0
3583,HHPPHH,SLLFFL,0
3584,HHPPHH,SLLFFF,0
3585,HHPPHH,SLFRRL,1
3586,HHPPHH,SLFRRF,2
3587,HHPPHH,SLFRLR,0
3588,HHPPHH,SLFRLL,0
3589,HHPPHH,SLFRLF,0
3590,HHPPHH,SLFRFR,0
3591,HHPPHH,SLFRFL,0
3592,HHPPHH,SLFRFF,0
3593,HHPPHH,SLFLRR,0
3594,HHPPHH,SLFLRL,0
3595,HHPPHH,SLFLRF,0
3596,HHPPHH,SLFLLR,1
3597,HHPPHH,SLFLLF,2
3598,HHPPHH,SLFLFR,0
3599,HHPPHH,SLFLFL,0
3600,HHPPHH,SLFLFF,0
3601,HHPPHH,SLFFRR,0
3602,HHPPHH,SLFFRL,0
3603,HHPPHH,SLFFRF,0
3604,HHPPHH,SLFFLR,0
3605,HHPPHH,SLFFLL,0
3606,HHPPHH,SLFFLF,0
3607,HHPPHH,SLFFFR,0
3608,HHPPHH,SLFFFL,0
3609,HHPPHH,SLFFFF,0
3610,HHPPHH,SFRRLR,0
3611,HHPPHH,SFRRLL,0
3612,HHPPHH,SFRRLF,0
3613,HHPPHH,SFRRFR,1
3614,HHPPHH,SFRRFL,0
3615,HHPPHH,SFRRFF,0
3616,HHPPHH,SFRLRR,0
3617,HHPPHH,SFRLRL,0
3618,HHPPHH,SFRLRF,0
3619,HHPPHH,SFRLLR,1
3620,HHPPHH,SFRLLF,1
3621,HHPPHH,SFRLFR,0
3622,HHPPHH,SFRLFL,0
3623,HHPPHH,SFRLFF,0
3624,HHPPHH,SFRFRR,1
3625,HHPPHH,SFRFRL,0
3626,HHPPHH,SFRFRF,0
3627,HHPPHH,SFRFLR,0
3628,HHPPHH,SFRFLL,0
3629,HHPPHH,SFRFLF,0
3630,HHPPHH,SFRFFR,0
3631,HHPPHH,SFRFFL,0
3632,HHPPHH,SFRFFF,0
3633,HHPPHH,SFLRRL,1
3634,HHPPHH,SFLRRF,1
3635,HHPPHH,SFLRLR,0
3636,HHPPHH,SFLRLL,0
3637,HHPPHH,SFLRLF,0
3638,HHPPHH,SFLRFR,0
3639,HHPPHH,SFLRFL,0
3640,HHPPHH,SFLRFF,0
3641,HHPPHH,SFLLRR,0
3642,HHPPHH,SFLLRL,0
3643,HHPPHH,SFLLRF,0
3644,HHPPHH,SFLLFR,0
3645,HHPPHH,SFLLFL,1
3646,HHPPHH,SFLLFF,0
3647,HHPPHH,SFLFRR,0
3648,HHPPHH,SFLFRL,0
3649,HHPPHH,SFLFRF,0
3650,HHPPHH,SFLFLR,0
3651,HHPPHH,SFLFLL,1
3652,HHPPHH,SFLFLF,0
3653,HHPPHH,SFLFFR,0
3654,HHPPHH,SFLFFL,0
3655,HHPPHH,SFLFFF,0
3656,HHPPHH,SFFRRL,1
3657,HHPPHH,SFFRRF,2
3658,HHPPHH,SFFRLR,0
3659,HHPPHH,SFFRLL,0
3660,HHPPHH,SFFRLF,0
3661,HHPPHH,SFFRFR,0
3662,HHPPHH,SFFRFL,0
3663,HHPPHH,SFFRFF,0
3664,HHPPHH,SFFLRR,0
3665,HHPPHH,SFFLRL,0
3666,HHPPHH,SFFLRF,0
3667,HHPPHH,SFFLLR,1
3668,HHPPHH,SFFLLF,2
3669,HHPPHH,SFFLFR,0
3670,HHPPHH,SFFLFL,0
3671,HHPPHH,SFFLFF,0
3672,HHPPHH,SFFFRR,0
3673,HHPPHH,SFFFRL,0
3674,HHPPHH,SFFFRF,0
3675,HHPPHH,SFFFLR,0
3676,HHPPHH,SFFFLL,0
3677,HHPPHH,SFFFLF,0
3678,HHPPHH,SFFFFR,0
3679,HHPPHH,SFFFFL,0
3680,HHPPHH,SFFFFF,0
3681,HHPPHP,SRRRLR,0
3682,HHPPHP,SRRRLL,0
3683,HHPPHP,SRRRLF,0
3684,HHPPHP,SRRRFR,0
3685,HHPPHP,SRRRFL,0
3686,HHPPHP,SRRRFF,0
3687,HHPPHP,SRRLRR,0
3688,HHPPHP,SRRLRL,0
3689,HHPPHP,SRRLRF,0
3690,HHPPHP,SRRLLR,1
3691,HHPPHP,SRRLLF,1
3692,HHPPHP,SRRLFR,0
3693,HHPPHP,SRRLFL,0
3694,HHPPHP,SRRLFF,0
3695,HHPPHP,SRRFRR,0
3696,HHPPHP,SRRFRL,0
3697,HHPPHP,SRRFRF,0
3698,HHPPHP,SRRFLR,0
3699,HHPPHP,SRRFLL,0
3700,HHPPHP,SRRFLF,0
3701,HHPPHP,SRRFFR,0
3702,HHPPHP,SRRFFL,0
3703,HHPPHP,SRRFFF,0
3704,HHPPHP,SRLRRL,1
3705,HHPPHP,SRLRRF,1
3706,HHPPHP,SRLRLR,0
3707,HHPPHP,SRLRLL,0
3708,HHPPHP,SRLRLF,0
3709,HHPPHP,SRLRFR,0
3710,HHPPHP,SRLRFL,0
3711,HHPPHP,SRLRFF,0
3712,HHPPHP,SRLLRR,0
3713,HHPPHP,SRLLRL,0
3714,HHPPHP,SRLLRF,0
3715,HHPPHP,SRLLFR,0
3716,HHPPHP,SRLLFL,0
3717,HHPPHP,SRLLFF,0
3718,HHPPHP,SRLFRR,0
3719,HHPPHP,SRLFRL,0
3720,HHPPHP,SRLFRF,0
3721,HHPPHP,SRLFLR,0
3722,HHPPHP,SRLFLL,0
3723,HHPPHP,SRLFLF,0
3724,HHPPHP,SRLFFR,0
3725,HHPPHP,SRLFFL,0
3726,HHPPHP,SRLFFF,0
3727,HHPPHP,SRFRRL,1
3728,HHPPHP,SRFRRF,1
3729,HHPPHP,SRFRLR,0
3730,HHPPHP,SRFRLL,0
3731,HHPPHP,SRFRLF,0
3732,HHPPHP,SRFRFR,0
3733,HHPPHP,SRFRFL,0
3734,HHPPHP,SRFRFF,0
3735,HHPPHP,SRFLRR,0
3736,HHPPHP,SRFLRL,0
3737,HHPPHP,SRFLRF,0
3738,HHPPHP,SRFLLR,1
3739,HHPPHP,SRFLLF,1
3740,HHPPHP,SRFLFR,0
3741,HHPPHP,SRFLFL,0
3742,HHPPHP,SRFLFF,0
3743,HHPPHP,SRFFRR,0
3744,HHPPHP,SRFFRL,0
3745,HHPPHP,SRFFRF,0
3746,HHPPHP,SRFFLR,0
3747,HHPPHP,SRFFLL,0
3748,HHPPHP,SRFFLF,0
3749,HHPPHP,SRFFFR,0
3750,HHPPHP,SRFFFL,0
3751,HHPPHP,SRFFFF,0
3752,HHPPHP,SLRRLR,0
3753,HHPPHP,SLRRLL,0
3754,HHPPHP,SLRRLF,0
3755,HHPPHP,SLRRFR,0
3756,HHPPHP,SLRRFL,0
3757,HHPPHP,SLRRFF,0
3758,HHPPHP,SLRLRR,0
3759,HHPPHP,SLRLRL,0
3760,HHPPHP,SLRLRF,0
3761,HHPPHP,SLRLLR,1
3762,HHPPHP,SLRLLF,1
3763,HHPPHP,SLRLFR,0
3764,HHPPHP,SLRLFL,0
3765,HHPPHP,SLRLFF,0
3766,HHPPHP,SLRFRR,0
3767,HHPPHP,SLRFRL,0
3768,HHPPHP,SLRFRF,0
3769,HHPPHP,SLRFLR,0
3770,HHPPHP,SLRFLL,0
3771,HHPPHP,SLRFLF,0
3772,HHPPHP,SLRFFR,0
3773,HHPPHP,SLRFFL,0
3774,HHPPHP,SLRFFF,0
3775,HHPPHP,SLLRRL,1
3776,HHPPHP,SLLRRF,1
3777,HHPPHP,SLLRLR,0
3778,HHPPHP,SLLRLL,0
3779,HHPPHP,SLLRLF,0
3780,HHPPHP,SLLRFR,0
3781,HHPPHP,SLLRFL,0
3782,HHPPHP,SLLRFF,0
3783,HHPPHP,SLLLRR,0
3784,HHPPHP,SLLLRL,0
3785,HHPPHP,SLLLRF,0
3786,HHPPHP,SLLLFR,0
3787,HHPPHP,SLLLFL,0
3788,HHPPHP,SLLLFF,0
3789,HHPPHP,SLLFRR,0
3790,HHPPHP,SLLFRL,0
3791,HHPPHP,SLLFRF,0
3792,HHPPHP,SLLFLR,0
3793,HHPPHP,SLLFLL,0
3794,HHPPHP,SLLFLF,0
3795,HHPPHP,SLLFFR,0
3796,HHPPHP,SLLFFL,0
3797,HHPPHP,SLLFFF,0
3798,HHPPHP,SLFRRL,1
3799,HHPPHP,SLFRRF,1
3800,HHPPHP,SLFRLR,0
3801,HHPPHP,SLFRLL,0
3802,HHPPHP,SLFRLF,0
3803,HHPPHP,SLFRFR,0
3804,HHPPHP,SLFRFL,0
3805,HHPPHP,SLFRFF,0
3806,HHPPHP,SLFLRR,0
3807,HHPPHP,SLFLRL,0
3808,HHPPHP,SLFLRF,0
3809,HHPPHP,SLFLLR,1
3810,HHPPHP,SLFLLF,1
3811,HHPPHP,SLFLFR,0
3812,HHPPHP,SLFLFL,0
3813,HHPPHP,SLFLFF,0
3814,HHPPHP,SLFFRR,0
3815,HHPPHP,SLFFRL,0
3816,HHPPHP,SLFFRF,0
3817,HHPPHP,SLFFLR,0
3818,HHPPHP,SLFFLL,0
3819,HHPPHP,SLFFLF,0
3820,HHPPHP,SLFFFR,0
3821,HHPPHP,SLFFFL,0
3822,HHPPHP,SLFFFF,0
3823,HHPPHP,SFRRLR,0
3824,HHPPHP,SFRRLL,0
3825,HHPPHP,SFRRLF,0
3826,HHPPHP,SFRRFR,0
3827,HHPPHP,SFRRFL,0
3828,HHPPHP,SFRRFF,0
3829,HHPPHP,SFRLRR,0
3830,HHPPHP,SFRLRL,0
3831,HHPPHP,SFRLRF,0
3832,HHPPHP,SFRLLR,1
3833,HHPPHP,SFRLLF,1
3834,HHPPHP,SFRLFR,0
3835,HHPPHP,SFRLFL,0
3836,HHPPHP,SFRLFF,0
3837,HHPPHP,SFRFRR,0
3838,HHPPHP,SFRFRL,0
3839,HHPPHP,SFRFRF,0
3840,HHPPHP,SFRFLR,0
3841,HHPPHP,SFRFLL,0
3842,HHPPHP,SFRFLF,0
3843,HHPPHP,SFRFFR,0
3844,HHPPHP,SFRFFL,0
3845,HHPPHP,SFRFFF,0
3846,HHPPHP,SFLRRL,1
3847,HHPPHP,SFLRRF,1
3848,HHPPHP,SFLRLR,0
3849,HHPPHP,SFLRLL,0
3850,HHPPHP,SFLRLF,0
3851,HHPPHP,SFLRFR,0
3852,HHPPHP,SFLRFL,0
3853,HHPPHP,SFLRFF,0
3854,HHPPHP,SFLLRR,0
3855,HHPPHP,SFLLRL,0
3856,HHPPHP,SFLLRF,0
3857,HHPPHP,SFLLFR,0
3858,HHPPHP,SFLLFL,0
3859,HHPPHP,SFLLFF,0
3860,HHPPHP,SFLFRR,0
3861,HHPPHP,SFLFRL,0
3862,HHPPHP,SFLFRF,0
3863,HHPPHP,SFLFLR,0
3864,HHPPHP,SFLFLL,0
3865,HHPPHP,SFLFLF,0
3866,HHPPHP,SFLFFR,0
3867,HHPPHP,SFLFFL,0
3868,HHPPHP,SFLFFF,0
3869,HHPPHP,SFFRRL,1
3870,HHPPHP,SFFRRF,1
3871,HHPPHP,SFFRLR,0
3872,HHPPHP,SFFRLL,0
3873,HHPPHP,SFFRLF,0
3874,HHPPHP,SFFRFR,0
3875,HHPPHP,SFFRFL,0
3876,HHPPHP,SFFRFF,0
3877,HHPPHP,SFFLRR,0
3878,HHPPHP,SFFLRL,0
3879,HHPPHP,SFFLRF,0
3880,HHPPHP,SFFLLR,1
3881,HHPPHP,SFFLLF,1
3882,HHPPHP,SFFLFR,0
3883,HHPPHP,SFFLFL,0
3884,HHPPHP,SFFLFF,0
3885,HHPPHP,SFFFRR,0
3886,HHPPHP,SFFFRL,0
3887,HHPPHP,SFFFRF,0
3888,HHPPHP,SFFFLR,0
3889,HHPPHP,SFFFLL,0
3890,HHPPHP,SFFFLF,0
3891,HHPPHP,SFFFFR,0
3892,HHPPHP,SFFFFL,0
3893,HHPPHP,SFFFFF,0
3894,HHPPPH,SRRRLR,0
3895,HHPPPH,SRRRLL,0
3896,HHPPPH,SRRRLF,0
3897,HHPPPH,SRRRFR,1
3898,HHPPPH,SRRRFL,0
3899,HHPPPH,SRRRFF,0
3900,HHPPPH,SRRLRR,0
3901,HHPPPH,SRRLRL,0
3902,HHPPPH,SRRLRF,0
3903,HHPPPH,SRRLLR,0
3904,HHPPPH,SRRLLF,0
3905,HHPPPH,SRRLFR,0
3906,HHPPPH,SRRLFL,0
3907,HHPPPH,SRRLFF,0
3908,HHPPPH,SRRFRR,1
3909,HHPPPH,SRRFRL,0
3910,HHPPPH,SRRFRF,0
3911,HHPPPH,SRRFLR,0
3912,HHPPPH,SRRFLL,0
3913,HHPPPH,SRRFLF,0
3914,HHPPPH,SRRFFR,0
3915,HHPPPH,SRRFFL,0
3916,HHPPPH,SRRFFF,0
3917,HHPPPH,SRLRRL,0
3918,HHPPPH,SRLRRF,0
3919,HHPPPH,SRLRLR,0
3920,HHPPPH,SRLRLL,0
3921,HHPPPH,SRLRLF,0
3922,HHPPPH,SRLRFR,0
3923,HHPPPH,SRLRFL,0
3924,HHPPPH,SRLRFF,0
3925,HHPPPH,SRLLRR,0
3926,HHPPPH,SRLLRL,0
3927,HHPPPH,SRLLRF,0
3928,HHPPPH,SRLLFR,0
3929,HHPPPH,SRLLFL,1
3930,HHPPPH,SRLLFF,0
3931,HHPPPH,SRLFRR,0
3932,HHPPPH,SRLFRL,0
3933,HHPPPH,SRLFRF,0
3934,HHPPPH,SRLFLR,0
3935,HHPPPH,SRLFLL,1
3936,HHPPPH,SRLFLF,0
3937,HHPPPH,SRLFFR,0
3938,HHPPPH,SRLFFL,0
3939,HHPPPH,SRLFFF,0
3940,HHPPPH,SRFRRL,0
3941,HHPPPH,SRFRRF,1
3942,HHPPPH,SRFRLR,0
3943,HHPPPH,SRFRLL,0
3944,HHPPPH,SRFRLF,0
3945,HHPPPH,SRFRFR,0
3946,HHPPPH,SRFRFL,0
3947,HHPPPH,SRFRFF,0
3948,HHPPPH,SRFLRR,0
3949,HHPPPH,SRFLRL,0
3950,HHPPPH,SRFLRF,0
3951,HHPPPH,SRFLLR,0
3952,HHPPPH,SRFLLF,1
3953,HHPPPH,SRFLFR,0
3954,HHPPPH,SRFLFL,0
3955,HHPPPH,SRFLFF,0
3956,HHPPPH,SRFFRR,0
3957,HHPPPH,SRFFRL,0
3958,HHPPPH,SRFFRF,0
3959,HHPPPH,SRFFLR,0
3960,HHPPPH,SRFFLL,0
3961,HHPPPH,SRFFLF,0
3962,HHPPPH,SRFFFR,0
3963,HHPPPH,SRFFFL,0
3964,HHPPPH,SRFFFF,0
3965,HHPPPH,SLRRLR,0
3966,HHPPPH,SLRRLL,0
3967,HHPPPH,SLRRLF,0
3968,HHPPPH,SLRRFR,1
3969,HHPPPH,SLRRFL,0
3970,HHPPPH,SLRRFF,0
3971,HHPPPH,SLRLRR,0
3972,HHPPPH,SLRLRL,0
3973,HHPPPH,SLRLRF,0
3974,HHPPPH,SLRLLR,0
3975,HHPPPH,SLRLLF,0
3976,HHPPPH,SLRLFR,0
3977,HHPPPH,SLRLFL,0
3978,HHPPPH,SLRLFF,0
3979,HHPPPH,SLRFRR,1
3980,HHPPPH,SLRFRL,0
3981,HHPPPH,SLRFRF,0
3982,HHPPPH,SLRFLR,0
3983,HHPPPH,SLRFLL,0
3984,HHPPPH,SLRFLF,0
3985,HHPPPH,SLRFFR,0
3986,HHPPPH,SLRFFL,0
3987,HHPPPH,SLRFFF,0
3988,HHPPPH,SLLRRL,0
3989,HHPPPH,SLLRRF,0
3990,HHPPPH,SLLRLR,0
3991,HHPPPH,SLLRLL,0
3992,HHPPPH,SLLRLF,0
3993,HHPPPH,SLLRFR,0
3994,HHPPPH,SLLRFL,0
3995,HHPPPH,SLLRFF,0
3996,HHPPPH,SLLLRR,0
3997,HHPPPH,SLLLRL,0
3998,HHPPPH,SLLLRF,0
3999,HHPPPH,SLLLFR,0
4000,HHPPPH,SLLLFL,1
4001,HHPPPH,SLLLFF,0
4002,HHPPPH,SLLFRR,0
4003,HHPPPH,SLLFRL,0
4004,HHPPPH,SLLFRF,0
4005,HHPPPH,SLLFLR,0
4006,HHPPPH,SLLFLL,1
4007,HHPPPH,SLLFLF,0
4008,HHPPPH,SLLFFR,0
4009,HHPPPH,SLLFFL,0
4010,HHPPPH,SLLFFF,0
4011,HHPPPH,SLFRRL,0
4012,HHPPPH,SLFRRF,1
4013,HHPPPH,SLFRLR,0
4014,HHPPPH,SLFRLL,0
4015,HHPPPH,SLFRLF,0
4016,HHPPPH,SLFRFR,0
4017,HHPPPH,SLFRFL,0
4018,HHPPPH,SLFRFF,0
4019,HHPPPH,SLFLRR,0
4020,HHPPPH,SLFLRL,0
4021,HHPPPH,SLFLRF,0
4022,HHPPPH,SLFLLR,0
4023,HHPPPH,SLFLLF,1
4024,HHPPPH,SLFLFR,0
4025,HHPPPH,SLFLFL,0
4026,HHPPPH,SLFLFF,0
4027,HHPPPH,SLFFRR,0
4028,HHPPPH,SLFFRL,0
4029,HHPPPH,SLFFRF,0
4030,HHPPPH,SLFFLR,0
4031,HHPPPH,SLFFLL,0
4032,HHPPPH,SLFFLF,0
4033,HHPPPH,SLFFFR,0
4034,HHPPPH,SLFFFL,0
4035,HHPPPH,SLFFFF,0
4036,HHPPPH,SFRRLR,0
4037,HHPPPH,SFRRLL,0
4038,HHPPPH,SFRRLF,0
4039,HHPPPH,SFRRFR,1
4040,HHPPPH,SFRRFL,0
4041,HHPPPH,SFRRFF,0
4042,HHPPPH,SFRLRR,0
4043,HHPPPH,SFRLRL,0
4044,HHPPPH,SFRLRF,0
4045,HHPPPH,SFRLLR,0
4046,HHPPPH,SFRLLF,0
4047,HHPPPH,SFRLFR,0
4048,HHPPPH,SFRLFL,0
4049,HHPPPH,SFRLFF,0
4050,HHPPPH,SFRFRR,1
4051,HHPPPH,SFRFRL,0
4052,HHPPPH,SFRFRF,0
4053,HHPPPH,SFRFLR,0
4054,HHPPPH,SFRFLL,0
4055,HHPPPH,SFRFLF,0
4056,HHPPPH,SFRFFR,0
4057,HHPPPH,SFRFFL,0
4058,HHPPPH,SFRFFF,0
4059,HHPPPH,SFLRRL,0
4060,HHPPPH,SFLRRF,0
4061,HHPPPH,SFLRLR,0
4062,HHPPPH,SFLRLL,0
4063,HHPPPH,SFLRLF,0
4064,HHPPPH,SFLRFR,0
4065,HHPPPH,SFLRFL,0
4066,HHPPPH,SFLRFF,0
4067,HHPPPH,SFLLRR,0
4068,HHPPPH,SFLLRL,0
4069,HHPPPH,SFLLRF,0
4070,HHPPPH,SFLLFR,0
4071,HHPPPH,SFLLFL,1
4072,HHPPPH,SFLLFF,0
4073,HHPPPH,SFLFRR,0
4074,HHPPPH,SFLFRL,0
4075,HHPPPH,SFLFRF,0
4076,HHPPPH,SFLFLR,0
4077,HHPPPH,SFLFLL,1
4078,HHPPPH,SFLFLF,0
4079,HHPPPH,SFLFFR,0
4080,HHPPPH,SFLFFL,0
4081,HHPPPH,SFLFFF,0
4082,HHPPPH,SFFRRL,0
4083,HHPPPH,SFFRRF,1
4084,HHPPPH,SFFRLR,0
4085,HHPPPH,SFFRLL,0
4086,HHPPPH,SFFRLF,0
4087,HHPPPH,SFFRFR,0
4088,HHPPPH,SFFRFL,0
4089,HHPPPH,SFFRFF,0
4090,HHPPPH,SFFLRR,0
4091,HHPPPH,SFFLRL,0
4092,HHPPPH,SFFLRF,0
4093,HHPPPH,SFFLLR,0
4094,HHPPPH,SFFLLF,1
4095,HHPPPH,SFFLFR,0
4096,HHPPPH,SFFLFL,0
4097,HHPPPH,SFFLFF,0
4098,HHPPPH,SFFFRR,0
4099,HHPPPH,SFFFRL,0
4100,HHPPPH,SFFFRF,0
4101,HHPPPH,SFFFLR,0
4102,HHPPPH,SFFFLL,0
4103,HHPPPH,SFFFLF,0
4104,HHPPPH,SFFFFR,0
4105,HHPPPH,SFFFFL,0
4106,HHPPPH,SFFFFF,0
4107,HPHHHH,SRRRLR,1
4108,HPHHHH,SRRRLL,2
4109,HPHHHH,SRRRLF,1
4110,HPHHHH,SRRRFR,2
4111,HPHHHH,SRRRFL,1
4112,HPHHHH,SRRRFF,1
4113,HPHHHH,SRRLRR,1
4114,HPHHHH,SRRLRL,0
4115,HPHHHH,SRRLRF,0
4116,HPHHHH,SRRLLR,0
4117,HPHHHH,SRRLLF,0
4118,HPHHHH,SRRLFR,0
4119,HPHHHH,SRRLFL,0
4120,HPHHHH,SRRLFF,0
4121,HPHHHH,SRRFRR,2
4122,HPHHHH,SRRFRL,0
4123,HPHHHH,SRRFRF,0
4124,HPHHHH,SRRFLR,0
4125,HPHHHH,SRRFLL,1
4126,HPHHHH,SRRFLF,0
4127,HPHHHH,SRRFFR,0
4128,HPHHHH,SRRFFL,0
4129,HPHHHH,SRRFFF,0
4130,HPHHHH,SRLRRL,0
4131,HPHHHH,SRLRRF,0
4132,HPHHHH,SRLRLR,0
4133,HPHHHH,SRLRLL,1
4134,HPHHHH,SRLRLF,0
4135,HPHHHH,SRLRFR,0
4136,HPHHHH,SRLRFL,0
4137,HPHHHH,SRLRFF,0
4138,HPHHHH,SRLLRR,2
4139,HPHHHH,SRLLRL,1
4140,HPHHHH,SRLLRF,1
4141,HPHHHH,SRLLFR,1
4142,HPHHHH,SRLLFL,2
4143,HPHHHH,SRLLFF,1
4144,HPHHHH,SRLFRR,1
4145,HPHHHH,SRLFRL,0
4146,HPHHHH,SRLFRF,0
4147,HPHHHH,SRLFLR,0
4148,HPHHHH,SRLFLL,2
4149,HPHHHH,SRLFLF,0
4150,HPHHHH,SRLFFR,0
4151,HPHHHH,SRLFFL,0
4152,HPHHHH,SRLFFF,0
4153,HPHHHH,SRFRRL,0
4154,HPHHHH,SRFRRF,1
4155,HPHHHH,SRFRLR,0
4156,HPHHHH,SRFRLL,1
4157,HPHHHH,SRFRLF,0
4158,HPHHHH,SRFRFR,0
4159,HPHHHH,SRFRFL,0
4160,HPHHHH,SRFRFF,0
4161,HPHHHH,SRFLRR,1
4162,HPHHHH,SRFLRL,0
4163,HPHHHH,SRFLRF,0
4164,HPHHHH,SRFLLR,0
4165,HPHHHH,SRFLLF,1
4166,HPHHHH,SRFLFR,0
4167,HPHHHH,SRFLFL,0
4168,HPHHHH,SRFLFF,0
4169,HPHHHH,SRFFRR,1
4170,HPHHHH,SRFFRL,0
4171,HPHHHH,SRFFRF,0
4172,HPHHHH,SRFFLR,0
4173,HPHHHH,SRFFLL,1
4174,HPHHHH,SRFFLF,0
4175,HPHHHH,SRFFFR,0
4176,HPHHHH,SRFFFL,0
4177,HPHHHH,SRFFFF,0
4178,HPHHHH,SLRRLR,1
4179,HPHHHH,SLRRLL,2
4180,HPHHHH,SLRRLF,1
4181,HPHHHH,SLRRFR,2
4182,HPHHHH,SLRRFL,1
4183,HPHHHH,SLRRFF,1
4184,HPHHHH,SLRLRR,1
4185,HPHHHH,SLRLRL,0
4186,HPHHHH,SLRLRF,0
4187,HPHHHH,SLRLLR,0
4188,HPHHHH,SLRLLF,0
4189,HPHHHH,SLRLFR,0
4190,HPHHHH,SLRLFL,0
4191,HPHHHH,SLRLFF,0
4192,HPHHHH,SLRFRR,2
4193,HPHHHH,SLRFRL,0
4194,HPHHHH,SLRFRF,0
4195,HPHHHH,SLRFLR,0
4196,HPHHHH,SLRFLL,1
4197,HPHHHH,SLRFLF,0
4198,HPHHHH,SLRFFR,0
4199,HPHHHH,SLRFFL,0
4200,HPHHHH,SLRFFF,0
4201,HPHHHH,SLLRRL,0
4202,HPHHHH,SLLRRF,0
4203,HPHHHH,SLLRLR,0
4204,HPHHHH,SLLRLL,1
4205,HPHHHH,SLLRLF,0
4206,HPHHHH,SLLRFR,0
4207,HPHHHH,SLLRFL,0
4208,HPHHHH,SLLRFF,0
4209,HPHHHH,SLLLRR,2
4210,HPHHHH,SLLLRL,1
4211,HPHHHH,SLLLRF,1
4212,HPHHHH,SLLLFR,1
4213,HPHHHH,SLLLFL,2
4214,HPHHHH,SLLLFF,1
4215,HPHHHH,SLLFRR,1
4216,HPHHHH,SLLFRL,0
4217,HPHHHH,SLLFRF,0
4218,HPHHHH,SLLFLR,0
4219,HPHHHH,SLLFLL,2
4220,HPHHHH,SLLFLF,0
4221,HPHHHH,SLLFFR,0
4222,HPHHHH,SLLFFL,0
4223,HPHHHH,SLLFFF,0
4224,HPHHHH,SLFRRL,0
4225,HPHHHH,SLFRRF,1
4226,HPHHHH,SLFRLR,0
4227,HPHHHH,SLFRLL,1
4228,HPHHHH,SLFRLF,0
4229,HPHHHH,SLFRFR,0
4230,HPHHHH,SLFRFL,0
4231,HPHHHH,SLFRFF,0
4232,HPHHHH,SLFLRR,1
4233,HPHHHH,SLFLRL,0
4234,HPHHHH,SLFLRF,0
4235,HPHHHH,SLFLLR,0
4236,HPHHHH,SLFLLF,1
4237,HPHHHH,SLFLFR,0
4238,HPHHHH,SLFLFL,0
4239,HPHHHH,SLFLFF,0
4240,HPHHHH,SLFFRR,1
4241,HPHHHH,SLFFRL,0
4242,HPHHHH,SLFFRF,0
